,0,1,2,3
43,Backstreet Boys,pop,The Perfect Fan,"It takes a lot to know what is love 
 It's not the big things, but the little things 
 That can mean enough 
 A lot of prayers to get me through 
 And there is never a day that passes by 
 I don't think of you 
 You were always there for me 
 Pushing me and guiding me 
 Always to succeed 
 You showed me 
 When I was young just how to grow 
 You showed me 
 Everything that I should know 
 You showed me 
 Just how to walk without your hands 
 'Cause mom you always were 
 The perfect fan 
 God has been so good 
 Blessing me with a family 
 Who did all they could 
 And I've had many years of grace 
 And it flatters me when I see a smile on your face 
 I wanna thank you for what you've done 
 In hopes I can give back to you 
 And be the perfect son 
 You showed me 
 When I was young just how to grow 
 You showed me 
 Everything that I should know 
 You showed me 
 Just how to walk without your hands 
 'Cause mom you always were 
 The perfect fan 
 You showed me how to love 
 You showed me how to care 
 And you showed me that you would 
 Always be there 
 I wanna thank you for that time 
 And I'm proud to say you're mine 
 You showed me 
 When I was young just how to grow 
 You showed me 
 Everything that I should know 
 You showed me 
 Just how to walk without your hands 
 'Cause mom you always were 
 The perfect fan 
 'Cause mom you always were, 
 Mom you always were 
 Mom you always were, 
 You know you always were' 
 Cause mom you always were... the perfect fan 
 I love you mom"
44,Backstreet Boys,pop,I'll Be There For You,"Don't say a word. 
 I understand. 
 You wanna know 
 If I'm still your man. 
 Girl, can't you tell, 
 By the touch of my hand, 
 I'm gonna please you 
 Every way that I can? 
 I'll hold you... (hold you) 
 Love you... (love you) 
 I'll never let your love go (let you go, let you go) 
 For always... (for always) 
 I'll stay... (I'll stay) 
 Just look in my eyes (ooh) 
 And you'll know (the way)... 
 Baby, I'll... be there for you 
 Wherever you go 
 Whatever you do 
 Girl... I've got forever inside 
 For all of my life. 
 I'll be there for you. 
 Don't ever doubt 
 Your trust in me. 
 I'll give you my heart 
 So honestly. 
 Deep in my soul 
 Baby, you'll find the truth. 
 I'll never change 
 Girl, I promise you. 
 I'll hold you... (hold you babe) 
 Love you... (love you lady) 
 I'll never let your love go ((never) let you go, let you go) 
 For always... (for always) 
 I'll stay... (I'll stay) 
 Just look in my eyes 
 (Ooh) 
 And you'll know... 
 I'll... be there for you 
 Wherever you go 
 Whatever you do (you do... hey) 
 Girl... I've got forever inside 
 For all of my life 
 I'll be there for you 
 Nothing and no one can tear us apart (tear us apart) 
 You'll always be here inside of my heart (inside my heart) 
 And just as sure as the stars shine above (ooh) 
 No matter what happens 
 You can count on my love... 
 I'll... be there for you 
 Wherever you go 
 Whatever you do (you do... hey) 
 Girl... I've got forever inside 
 For all of my life 
 I'll be there for you 
 I'll... be there for you (when the morning comes) 
 Wherever you go (when the evening falls) 
 Whatever you do (I'll be there, baby girl) 
 Girl...('cause) I've got forever inside 
 For all of my life (I'll be... there) 
 I'll be there for you 
 I'll... be there for you 
 (I'll be... there) 
 Wherever you go (never go no... where) 
 Whatever you do (I'll be there... beside you) 
 (I'll never leave you, girl) 
 Girl... I've got forever inside"
45,Backstreet Boys,pop,You Wrote The Book On Love,"When I first met you my life turned a page 
 Chapter one was how true love was made 
 You taught me with your kiss 
 Things about romance I'd missed 
 You knew everything from A to Z 
 What pleases you and what pleases me 
 Girl when you touch me 
 I began to understand (Oh) 
 You, you wrote the book on love 
 And I wanna read every word 
 So I know everything about you 
 Oh you, you wrote the book on love 
 Girl I just can't get enough of your love 
 I know you wrote the book on love 
 (Oh Brian help me sing) 
 Each time I hold you 
 I find something new 
 'Cause I know what I love about you baby 
 Girl I discovered 
 You bring out the lover in me (yeah, yeah) 
 You're like a fire that burns in my soul 
 Like a volcano I'm ready to blow 
 'Cause every time I look at you I feel 
 Love I can't explain (oh) 
 You, you wrote the book on love 
 And I wanna read every word 
 So I know everything about you 
 Oh you, you wrote the book on love 
 Girl I just can't get enough of your love 
 I know you wrote the book on love 
 I hear what your heart is saying to me 
 I see the picture so clearly 
 I'm thirsty for the knowledge true love brings, baby 
 When you're near me 
 You wrote the book on love 
 Girl I just can't get enough of you 
 Oh you wrote the book 
 Oh you, you wrote the book on love 
 And I wanna read every word 
 'Cause you, babe you wrote the book 
 You, you wrote the book on love 
 And I wanna read every word 
 So I know everything about you 
 Oh you, you wrote the book on love 
 Girl I just can't get enough of your love 
 I know you wrote the book on love 
 You wrote the book on love 
 You wrote the book on love"
46,Backstreet Boys,pop,If You Knew What I Knew,"7AM... thinking 'bout you 
 Wondering if the thoughts I'm feeling, you're feeling too 
 Like a new born child - soft to the touch 
 Baby is it possible to love someone so much? 
 I wish I may, 
 I wish I might 
 Be that certain someone 
 You wish for every night 
 If you knew what I knew, 
 You wouldn't say what you said 
 (Say what you said) 
 If you knew what I knew, 
 We'd be together instead 
 Of you breaking my heart 
 (Breaking my heart) 
 Over things that aren't true 
 My lady, yes 
 (My lady, yes my lady) 
 If you knew what I knew 
 (Ah, ah, ah .ah-ah, ah) 
 Time passes by 
 The only tears I cry 
 Are filled with disillusion and fears I have inside 
 Like a lost soul... I feel like I'm all alone 
 (All alone) 
 If only I could feel your pain within your heart of stone... 
 I wish I may, 
 I wish I might 
 Be that certain someone 
 You wish for everynight 
 If you knew what I knew, 
 You wouldn't say what you said 
 (Say what you said) 
 If you knew what I knew, 
 We'd be together instead 
 Of you breaking my heart 
 (Breaking my heart) 
 Over things that aren't true 
 My lady, yes 
 If you knew what I knew 
 Then you wouldn't have to go away 
 If you knew what I knew 
 (Ooh..) 
 Then you would be here... to stay 
 (...Alll) 
 Right by my side 
 (Ways) 
 Always 
 If you knew what I knew, 
 You wouldn't say what you said 
 (Say what you said) 
 If you knew what I knew, 
 We'd be together instead 
 Of you breaking my heart 
 (Breaking my heart) 
 Over things that aren't true 
 My lady, yes 
 (My lady, yes my lady) 
 If you knew what I knew my baby, 
 You would never have said what you said 
 If you knew what I knew my baby, we would be together instead 
 If you knew what I knew my baby, 
 You would never have said what you said 
 If you knew what I knew my baby, we would be together instead 
 (Girl if you knew...) 
 (Say what you said) 
 (...If you only knew) 
 If you knew what I knew my baby, we would be together instead 
 (Girl if you knew) 
 If you knew what I knew my baby 
 (Love you always) 
 You would never have said what you said 
 If you knew what I knew my baby, we would be together instead 
 (Girl if you knew) 
 If you knew what I knew my baby 
 (Say what you said) 
 You would never have said what you said 
 If you knew what I knew my baby, we would be together instead 
 (Girl if you knew) 
 If you knew what I knew my baby 
 You would never have said what you said 
 If you knew what I knew my baby, we would be together instead"
47,Backstreet Boys,pop,My Heart Stays With You,"Girl I miss you 
 And it's only been one day 
 Since I went away 
 And all ready I say 
 I long to kiss you 
 And hold you in my arms 
 The nights are much too long 
 When you're gone 
 Baby that's why 
 Wherever I go 
 Girl my heart stays with you 
 After every show 
 I wanna rush over to you 
 How one of us 
 I hold to you 
 My heart stays with you 
 Trust me, when we are apart 
 I won't break your heart 
 Wherever you are 
 I know you feel me baby 
 'Cause I can feel you too 
 No matter what you do I think of you 
 Girl my heart stays with you 
 I wanna rush over to you 
 Baby yeah, when I'm leaving town 
 Girl, it hurts me too 
 But I've got a job to do 
 I'll be back around 
 To feel your sweet face 
 Your embrace 
 No one can take your place 
 I want you to know 
 I'm rushing over to you 
 Wherever I go whatever I do 
 Girl my heart, I know my heart stays with you 
 Wherever I go whatever I do 
 Girl my heart, I know my heart stays with you 
 How one of us 
 I hold to you 
 Wherever I go whatever I do 
 Girl my heart, I know my heart stays with you."
48,Backstreet Boys,pop,The Call,"""Hello?"" 
 ""Hi, it's me, what's up baby? I'm sorry, listen, I'm gonna be late tonight, so don't stay up and wait for me, okay?"" 
 ""Where are you?"" 
 ""Wait, wait, say that again?"" 
 ""Hello?"" 
 ""You're really droppin' out, I think my battery must be low. Listen, if you can hear me, we're goin' to a place nearby, alright? Gotta go!"" 
 Let me tell you the story 'bout the call that changed my destiny 
 Me and my boys went out, just to end up in misery 
 Was about to go home when there she was standing in front of me 
 And said, ""Hi, I got a little place nearby, wanna go?"" 
 I should have said, ""No, someone's waiting for me..."" 
 But I called my girl up and said 
 ""Listen baby, I'm sorry 
 Just wanna tell you don't worry 
 I will be late, don't stay up and wait for me 
 Say again? You're dropping out 
 My battery is low 
 Just so you know, we're goin' to a place nearby 
 Gotta go!"" 
 Now two years done, nothing's been won 
 I can't take it back, what's done is done 
 One of her friends found out that she wasn't my only one 
 And it eats me from inside, that she's not by my side 
 Just because I made that call and lied 
 ""Listen baby, I'm sorry 
 Just wanna tell you don't worry 
 I will be late, don't stay up and wait for me 
 Say again? You're dropping out 
 My battery is low 
 Just so you know, we're goin' to a place nearby 
 Gotta go!"" 
 Listen, baby, baby I'm sorry ( 
 ""Hello...?"" 
 ) 
 Listen, baby, baby I'm sorry ( 
 ""Hello...?"" 
 ) 
 Gotta go... 
 Let me tell you the story 'bout the call that changed my destiny 
 Me and my boys went out, just to end up in misery 
 Was about to go home when there she was standing in front of me 
 And said, ""Hi, I got a little place nearby"" 
 Gotta go...! 
 ""Listen baby, I'm sorry 
 Just wanna tell you don't worry 
 I will be late, don't stay up and wait for me 
 Say again? You're dropping out 
 My battery is low 
 Just so you know, we're goin' to a place nearby 
 Gotta go!"" 
 ""Listen baby, I'm sorry 
 Just wanna tell you don't worry 
 I will be late, don't stay up and wait for me 
 Say again? You're dropping out 
 My battery is low 
 Just so you know, we're goin' to a place nearby 
 We're goin' to a place nearby 
 Gotta go!"""
49,Backstreet Boys,pop,Shape Of My Heart,"Hmm, yeah yeah 
 Baby, please try to forgive me 
 Stay here, don't put out the glow 
 Hold me now, don't bother 
 If every minute it makes me weaker 
 You can save me 
 From the man that I've because, oh yeah 
 Lookin' back on the things I've done 
 I was tryin' to be someone 
 I played my part, kept you in the dark 
 Now let me show you the shape of my heart 
 Sadness is beautiful 
 Loneliness is tragical 
 So, help me 
 I can't win this war, oh no 
 Touch me now, don't bother 
 If every second it makes me weaker 
 You can save me 
 From the man I've because, oh 
 Lookin' back on the things I've done 
 I was tryin' to be someone 
 I played my part, kept you in the dark 
 Now let me show you the shape of my heart 
 I'm here with my confession 
 Got nothing to hide no more 
 I don't know where to start 
 But to show you the shape of my heart 
 I'm lookin' back on things I've done 
 I never wanna play the same old part 
 I'll keep you in the dark 
 Now let me show you the shape of my heart 
 Lookin' back on the things I've done 
 I was tryin' to be someone 
 I played my part, kept you in the dark 
 Now let me show you the shape, the shape of my heart 
 Lookin' back on the things I've done 
 I was tryin' to be someone 
 I played my part, kept you in the dark 
 Now let me show you the shape of 
 Show you the shape of my heart"
50,Backstreet Boys,pop,Get Another Boyfriend,"Backstreet ...check it 
 Let's talk about one baby 
 You gotta hear me out 
 Do you really wanna be the last to know 
 What it's all about? 
 Let's talk about two, you say 
 He's the essence of your life 
 But he'll eat you up from inside slow 
 And then he doesn't wanna know 
 I'm tellin' you he'll eat you up from inside 
 And then he doesn't wanna know 
 Listen, I mean it 
 There's nothing that he's worthy of 
 Just another playa', playing in the name of love 
 I've seen enough, now this must come to an end 
 Get another Boyfriend 
 Let's talk about what he's done 
 To become your number one 
 Was it all the promises of diamonds, pearls and party dresses that turned you on? 
 I've seen it before, (don't take) anymore 
 Three, two you're through for sure 
 Just go get on with your life 
 Stop acting like you've given up 
 I'm telling you, go get on with your life 
 Stop acting like you're givin' up 
 Listen, I mean it 
 There's nothing that he's worthy of 
 Just another playa', playing in the name of love 
 I've seen enough, now this must come to an end 
 Get another Boyfriend 
 ""Why?"" ""Get another Boyfriend"" 
 Hear me out 
 You must know 
 What it's all about, baby 
 That he's just a player in love 
 This must come to an end 
 Get another boyfriend 
 Listen, I mean it 
 There's nothing that he's worthy of 
 Just another playa', playing in the name of love 
 I've seen enough, now this must come to an end 
 Get another Boyfriend 
 Listen, I mean it 
 There's nothing that he's worthy of 
 Just another playa', playing in the name of love 
 I've seen enough, now this must come to an end 
 Get another Boyfriend 
 Get... another boyfriend"
51,Backstreet Boys,pop,Shining Star,"You're my shining star 
 That is what you are 
 There is no one like you baby 
 Angels everywhere 
 Everytime you're near 
 You will always be my baby 
 Baby, when you do the things you do 
 I wanna be close to you 
 'Cause I need to feel your every move, oh 
 Baby you can never say how much 
 I need your touch, I can't get enough 
 'Cause you know what to do to turn me on 
 You're my shining star 
 That is what you are 
 There is no one like you baby 
 Angels everywhere 
 Everytime you're near 
 You will always be my baby 
 Baby, you're as close as close can get 
 And baby you know I let 
 Every single part of me be yours, ooh yeah 
 It doesn't matter if the phone might ring 
 'Cause I won't hear a thing when I'm in your arms 
 'Cause you know what to do to turn me on 
 You're my shining star 
 That is what you are 
 There is no one like you baby 
 Angels everywhere 
 Everytime you're near 
 You will always be my baby 
 I've never been so satisfied 
 With anything in my entire life 
 'Cause you were doing everything so right 
 Oh, oh baby 
 I've never been so satisfied 
 With anything in my entire life 
 'Cause you were doing everything so right 
 Oh, oh baby 
 You're my shining star 
 That is what you are 
 There is no one like you baby 
 Angels everywhere 
 Everytime you're near 
 You will always be my baby 
 You know that I adore you 
 Wanna be there everyday for you 
 To satisfy your every needs my baby, baby 
 You know that I adore you 
 Wanna be there everyday for you 
 To satisfy your every needs my baby, baby 
 You're my shining star 
 That is what you are 
 There is no one like you baby 
 Angels everywhere 
 Everytime you're near 
 You will always be my baby"
52,Backstreet Boys,pop,I Promise You (With Everything I Am),"It's in the silences 
 The words you never say 
 I see it in your eyes 
 Always starts the same way 
 It seems like everyone we know 
 Is breakin' up 
 Hmm, does anybody ever stay in love... anymore? 
 I promise you 
 From the bottom of my heart 
 I will love you till death do us part 
 I promise you 
 As a lover and a friend 
 I will (ooh) love you like I never love again 
 With everything I am 
 Ooh 
 I see you look at me 
 When you think I'm not aware 
 You're searching for clues 
 Of just how deep my feelings are 
 How do you prove the sky is blue, the oceans wide 
 All I know is what I feel 
 When I look into your eyes 
 I promise you (I promise you) 
 From the bottom of my heart 
 (From the bottom of my heart babay) 
 I will love you till death do us part 
 (I do my darlin', I promise yeah) 
 I promise you (I promise you) 
 As a lover and a friend 
 I will (ooh) love you like I never loved again 
 With everything that I am 
 Ooh yeah 
 Oh there are no guarantees 
 That's what you always say to me (mmm) 
 But late at night I feel the tremble in your touch, baby 
 (Oh yeah) 
 Oh And what I'm trying to say to you 
 I never said to anyone I promise (oh no) 
 I promise (Promise) you (you you you) 
 From the bottom of my heart 
 (From the bottom of my heart) 
 I will love you till death do us part 
 (Oh) 
 (Do you darlin' I promise you yeah) 
 I promise you 
 As a lover and a friend 
 (As a lover and a friend) 
 I will lover you like I never love again 
 With everything I am 
 I promise you 
 (With everything I am) 
 From the bottom of my heart 
 (From the bottom of my heart) 
 I will love you till death (love you) do us part 
 (I love you, I love you, I love you, I love you) 
 (This is promise you, babe) 
 I promise you 
 As a lover and a friend 
 I will love you like I never love again 
 With everything I am 
 You're everything I am 
 Oh yeah 
 (Doo...) 
 With everything I am"
53,Backstreet Boys,pop,The Answer To Our Life,"You see me sitting here 
 A smile upon my face 
 The time has come, but you know that it's not too late 
 There's been to many things 
 Together we have seen 
 It's not that hard if we start to believe 
 And we're not gonna take anymore 
 Can we try to erase all the pain 
 So please 
 Show me a reason, give me a sign 
 Tell me the way we fall out of line 
 Is it today or is it tonight we'll find 
 The answer to our life 
 This world is not at ease 
 We seem to hide the truth 
 Thinking there's only so much we can really do 
 It's up to you and me 
 To face our destiny 
 The jury's here, so let's take the stand 
 And we're not gonna take anymore 
 Can we try to erase all the pain 
 So please 
 Show me a reason, give me a sign 
 Tell me the way we fall out of line 
 Is it today or is it tonight we'll find 
 The answer to our life 
 So tell me why we have to cry (and not try) 
 When there's so many things we can do 
 To help this troubled world start a new 
 I need a reason, I need a sign 
 There's no turning back, I'm here by your side 
 Is it today or maybe tonight, we'll find 
 The answer to our life 
 Show me the way 
 Give me a sign 
 Tell me the way we fall out of line 
 Is it today, is it tonight 
 The answer to our life 
 Show me a reason, give me a sign 
 Tell me the way we fall out of line 
 Is it today or is it tonight we'll find 
 The answer to our life 
 Show me a reason, give me a sign 
 Tell me the way we fall out of line 
 Is it today or is it tonight we'll find 
 The answer to our life"
54,Backstreet Boys,pop,Everyone,"We've been through days of thunder 
 Some people said we don't belong 
 They try to pull us under 
 But here we stand together and were millions strong 
 Let's get on with the show (let's get started) 
 Turn the lights down low (turn the lights down low) 
 You were there from the start (you were there) 
 We know who you are 
 And this one goes out to 
 Everyone, yeah, everyone, everyone 
 So this one goes out to you 
 Everyone 
 We're standing strong 
 'Cause of what you've done 
 And this one goes out to you 
 We've been inside the circus 
 We took the pleasure with the pain 
 I guess there's something about us 
 Whatever comes around we'll always stay the same, oh yeah 
 Let's get on with the show (oh, let's get started) 
 Turn the lights down low (turn the lights down low) 
 You were there from the start (you were there) 
 We know who you are 
 We know who you are 
 Everyone, yeah, everyone, everyone 
 So this one goes out to you 
 Everyone 
 We're standing strong 
 'Cause of what you've done 
 And this one goes out to you 
 Now we're minutes away 
 'Til it's time to play 
 Our heartbeats are rising, they're letting you in 
 Time for the show to begin 
 We, we're standing strong 'cause of what you've done 
 This one goes out to you, you, you 
 You make us feel like we've just begun 
 And this one goes out to you 
 Everyone, yeah, everyone, everyone 
 So this one goes out to you 
 Everyone 
 We're standing strong 
 'Cause of what you've done 
 And this one goes out to you 
 Everyone, yeah, everyone, everyone 
 So this one goes out to you 
 Everyone 
 We're standing strong 
 'Cause of what you've done 
 And this one goes out to you"
55,Backstreet Boys,pop,More Than That,"I can see that you've been crying 
 You can't hide it with a lie 
 What's the use in you denying? 
 That what you have is wrong 
 I heard him promise you forever 
 But forever's come and gone 
 Baby, he would say whatever 
 It takes to keep you blind 
 To the truth between the lines 
 Oh, I will love you more than that 
 I won't say the words then take them back 
 Don't give loneliness a chance 
 Baby, listen to me when I say 
 I will love you more than that 
 Baby, you deserve much better 
 What's the use in holding on? 
 Don't you see it's now or never? 
 'Cause I just can't be friends 
 Baby, knowing in the end 
 And I will love you more than that 
 I won't say the words then take them back 
 Don't give loneliness a chance 
 Baby, listen to me when I say 
 Hey, there's not a day that passes by 
 I don't wonder why we haven't tried 
 It's not too late to change your mind 
 So take my hand, don't say goodbye 
 I will love you more than that 
 I won't say the words then take them back 
 Oh, I will love you more than that 
 I won't say the words then take them back 
 Don't give loneliness a chance 
 Baby, listen to me when I say 
 I will love you 
 Oh, I will love you more than that 
 I won't say the words then take them back 
 Don't give loneliness a chance 
 Baby, listen to me when I say 
 I will love you more than that"
56,Backstreet Boys,pop,Time,"I know that I, I can't believe 
 Just what the past has brought me 
 To the man I wanna be 
 And I know that we have had some times 
 That we can't forget the struggle 
 'Cause we have so far to go 
 I know we have changed but, 
 Change can be so good 
 So let's not forget why it's understood that 
 Time 
 Look where we are 
 And what we've been through 
 Time 
 Sharin' our dreams (sharin' little, little life with you) 
 Time (goes on) goes on and on everyday, baby 
 Time is what it is come what may 
 I remember when mom used to say 
 That things are getting better 
 And you'll soon be on your way 
 Remember those days, that we would sing at 
 The drop of a dime 
 Way back when nothing else mattered 
 Oh, I know we've changed but, 
 Change can be so good 
 Oh, so let's not forget why it's understood that 
 Time 
 Look where we are 
 And what we've been through 
 Time 
 Sharin' our dreams (sharin' little, little life with you) 
 Time (goes on) goes on and on everyday, baby 
 Time is what it is come what may 
 So here we are 
 And we'll always stay together 
 And through it all you know 
 We owe it all to you, you, you and you 
 (Time goes on, never stops, it keeps on) 
 Time 
 Look where we are 
 And what we've been through 
 Time 
 Sharin' our dreams (sharin' little, little life with you) 
 Time (goes on) goes on and on everyday, baby 
 Time is what it is come what may 
 Time 
 Look where we are 
 And what we've been through 
 Time 
 Sharin' our dreams (sharin' little, little life with you) 
 Time (goes on) goes on and on everyday, baby 
 Time is what it is come what may 
 Time goes on and on everyday 
 Time is what it is 
 Come what may 
 Come what may..."
57,Backstreet Boys,pop,Not For Me,"I was looking for something 
 On a crime scene where you're in too deep 
 I found a note with his number 
 It's just another clue (that leads to you) 
 I got a little suspicious, I got a feeling 
 That you ain't true to me 
 I should have known better than to buy your lies (your sweet disguise) 
 You can fool anyone but I've got eyes to see 
 That you're not for me, babe 
 No no uh uh 
 Things will never be the same again with you 
 No no uh uh 
 And now I know what it's coming to 
 No no uh uh 
 'Cause if you think that it's the way that love should be 
 Let me tell you it's not for me 
 I don't wanna be part of your screenplay 
 Just tell me did you rehearse on me? 
 Just give me the story 
 Baby who's to win? Me or him? 
 Caught in the middle 
 And I'm tired of your games of Hide and Seek 
 I'm getting the feeling that it's time for me to leave 
 You can fool anyone but I've got eyes to see 
 That you're not for me, baby 
 No no uh uh (yeah yeah) 
 Things will never be the same again with you 
 No no uh uh (Oh) 
 And now I know what it's coming to 
 No no uh uh (yeah-eah) 
 'Cause if you think that it's the way that love, should be 
 Let me tell you it's not for me 
 Yeah, yeah 
 I said no, no 
 No way 
 No no, no no 
 No 
 I had enough of your talk, your games 
 And it won't go away (won't go away) 
 Justify my reasons to say (say... reasons to say) 
 No no uh uh 
 Let me hear you say No no 
 No no uh uh 
 No no, let me tell you it's not for me 
 I said No no 
 No no uh uh 
 'Cause if you think that it's the way that love should be 
 Well let me tell you it's not for me 
 No no uh uh (whoo) 
 Things will never be the same again with you 
 No no uh uh (baby) 
 And now I know what it's coming to 
 No no uh uh 
 'Cause if you think that it's the way that love, should be 
 Well let me tell you it's not for me"
58,Backstreet Boys,pop,Yes I Will,"Yeah, yeah, yeah... 
 Oh... 
 I open my eyes, I see your face 
 I cannot hide, I can't erase 
 The way you make me feel inside 
 You complete me girl, that's why 
 Something about you makes me feel 
 Baby, my heart wants to reveal 
 I'm down on my knees, I'm askin' you 
 Say these three words I wanna hear from you 
 Yes I will 
 Take your hand and walk with you 
 Yes I will 
 Say these three words that promise to 
 Yes I will 
 Give you everything you need and someday 
 Start a family with you 
 Yes I will 
 Take your hand and walk with you 
 Yes I will 
 Baby, I promise you 
 Yes I will 
 Give you everything you need and someday 
 Start a family with you 
 Oh yeah, yes I will 
 This is no ordinary love 
 And I can never have enough 
 Of all the things you've given to me 
 You're my heart, my soul, my everything 
 Every night, I thank you Lord 
 For giving me the strength to love her 
 More and more each day 
 I promise her as long as I hear those three words 
 Yes I will 
 Take your hand and walk with you 
 Yes I will 
 Say these three words that promise to 
 Yes I will 
 Give you everything you need and someday 
 Start a family with you 
 Yes I will 
 Take your hand and walk with you 
 Yes I will 
 Baby, I promise you 
 Yes I will 
 Give you everything you need and someday 
 Start a family with you 
 Oh yeah, yes I will 
 I stand beside you in everything you do 
 Wherever you go, whatever you do 
 Baby, I'll be there 
 As God is my witness, I will carry this through 
 ""Till death do us part, I promise to you"" 
 Yes I will 
 Take your hand and walk with you 
 Yes I will 
 Say these three words that promise to 
 Yes I will 
 Give you everything you need and someday 
 Start a family with you 
 Yes I will 
 Take your hand and walk with you 
 Yes I will 
 Baby, I promise you 
 Yes I will 
 Give you everything you need and someday 
 Start a family with you 
 Oh yeah, yes I will 
 I promise you that 
 Everthings gonna be all right 
 It's gonna be all right 
 I, I, I, I... 
 I will..."
59,Backstreet Boys,pop,It's True,"Even the lovers makes a mistake sometimes 
 Like any other 
 Fall out and lose his mind 
 And I'm sorry for the things I did 
 For your teardrops over words I said 
 Can you forgive me 
 And open your heart once again? 
 It's true 
 I mean it 
 From the bottom of my heart 
 Yeah, it's true 
 Without you I would fall apart 
 Whatever happened 
 I know that I was wrong, oh yes 
 Can you believe me 
 Maybe your faith is gone, but is it? 
 But I love you and I always will 
 So I wonder if you want me still 
 Can you forgive me 
 And open your heart once again, oh yeah 
 It's true 
 I mean it 
 From the bottom of my heart 
 Yeah, it's true 
 Without you I would fall apart 
 I'd do anything to make it up to you 
 So please understand 
 And open your heart once again 
 It's true 
 I mean it 
 From the bottom of my heart 
 Yeah it's true 
 Without you I would fall apart 
 It's true 
 I mean it 
 From the bottom of my heart 
 Yeah it' true 
 Without you I would fall apart 
 Oh... 
 Oh yeah... 
 It's true..."
60,Backstreet Boys,pop,How Did I Fall In Love With You,"Remember when, we never needed each other 
 The best of friends like sister and brother 
 We understood we'd never be alone 
 Those days are gone 
 Now I want you so much 
 The night is long and I need your touch 
 Don't know what to say 
 Never meant to feel this way 
 Don't wanna be alone tonight 
 What can I do to make you mine? 
 Fallen so hard, so fast this time 
 What did I say, what did you do? 
 How did I fall in love with you? 
 I hear your voice and I start to tremble 
 Brings back the child that I resemble 
 I cannot pretend that we can still be friends 
 Don't wanna be alone tonight 
 What can I do to make you mine? 
 Fallen so hard, so fast this time 
 What did I say, what did you do? 
 How did I fall in love with you? 
 Ooh, I wanna say this right 
 And it has to be tonight 
 Just need you to know, oh yeah 
 I don't wanna live this life 
 I don't wanna say goodbye 
 If you love won't nothing 
 The rest of our lives 
 What can I do to make you mine? 
 Fallen so hard, so fast this time 
 What did I say, what did you do? 
 How did I fall in love with you? 
 What can I do to make you mine? 
 Fallen so hard, so fast this time 
 Everything's changed, we never knew 
 How did I fall in love with you?"
61,Backstreet Boys,pop,What Makes You Different (Makes You Beautiful),"You don't run with the crowd 
 You go your own way 
 You don't play after dark 
 You light up my day 
 Got your own kind of style 
 That sets you apart 
 Baby that's why you captured my heart 
 I know sometimes you feel 
 Like you don't fit in 
 And this world doesn't know 
 What you have within 
 When I look at you 
 I see something rare 
 A rose that can grow anywhere 
 And there's no one I know that can compare 
 What makes you different makes you beautiful 
 What's there inside you 
 Shines through to me 
 In your eyes I see all the love I'll ever need 
 (You're all I need oh girl) 
 What makes you different makes you beautiful to me 
 You got something so real 
 You touched me so deep 
 See, material things don't matter to me 
 So come as you are, you got nothing to prove 
 You won me with all that you do 
 And I wanna take this chance to say to you 
 What makes you different makes you beautiful 
 What's there inside you 
 Shines through to me 
 In your eyes I see all the love I'll ever need 
 (You're all I need oh girl) 
 What makes you different 
 Makes you beautiful... 
 You don't know how you touched my life 
 Oh in so many ways I just can't describe 
 You taught me what love is supposed to be 
 It's all the little things that make you beautiful to me 
 So beautiful... 
 What makes you... 
 What makes you different makes you beautiful 
 What's there inside you 
 Shines through to me 
 In your eyes I see all the love I'll ever need 
 (You're all I need oh girl) 
 What makes you different makes you beautiful to me 
 Everything in you is beautiful 
 Love you give shines right to me 
 Everything in you is beautiful 
 Beautiful to me 
 To me..."
62,Backstreet Boys,pop,Drowning,"Ohh 
 Don't pretend you're sorry 
 I know you're not 
 You know you got the power 
 To make me weak inside 
 And girl, you leave me breathless 
 But it's okay 
 'Cause you are my survival 
 Now hear me say 
 I can't imagine life without your love 
 And even forever don't seem like long enough 
 'Cause everytime I breathe, I take you in 
 And my heart beats again 
 Baby, I can't help it 
 You keep me drowning in your love 
 Everytime I try to rise above 
 I'm swept away by love 
 Baby, I can't help it 
 You keep me drowning in your love 
 Maybe I'm a drifter 
 Maybe not 
 'Cause I have known the safety 
 Of floating freely in your arms 
 I don't need another lifeline 
 It's not for me 
 'Cause only you can save me 
 Oh, can't you see? 
 I can't imagine life without your love 
 And even forever don't seem like long enough 
 'Cause everytime I breathe, I take you in 
 And my heart beats again 
 Baby, I can't help it 
 You keep me drowning in your love 
 And everytime I try to rise above 
 I'm swept away by love 
 Baby, I can't help it 
 You keep me drowning in your love 
 Go on and pull me under 
 Cover me with dreams, yeah 
 Love me mouth-to-mouth now 
 You know I can't resist 
 'Cause you're the air that I breathe 
 Everytime I breathe, I take you in 
 And my heart beats again 
 Baby, I can't help it 
 You keep me drowning in your love 
 And everytime I try to rise above 
 I'm swept away by love 
 Baby, I can't help it 
 You keep me drowning in your love 
 Baby, I can't help it 
 You keep me drowning in your love 
 Ohh, got me drowning 
 Keep me drowning in your love 
 Baby, I can't help it 
 I can't help it, can't help it, no no 
 Everytime I breathe, I take you in 
 And my heart beats again 
 Baby, I can't help it 
 You keep me drowning in your love 
 Everytime I try to rise above 
 I'm swept away by love 
 Baby, I can't help it 
 You keep me drowning in your love"
